orient,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,polygon.stopped,polygon_2.stopped,grating.started,key_resp.started,grating.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
45,66,0,132,1,281.69294760000776,,281.68666450001183,281.69294760000776,282.6921013999963,282.6921013999963,283.19177430000855,283.19177430000855,283.49159950000467,283.49159950000467,283.92573479999555,up,1,0.43077149998862296,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,66,1,133,0,283.9411762999953,,283.927139300009,283.9411762999953,284.9419695000106,284.9419695000106,285.4567187000066,285.4400270000042,285.7233135999995,285.7396660000086,286.1075584999926,down,1,0.3741384000168182,None,-5,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,67,0,134,1,286.12300250001135,,286.10978679999243,286.12300250001135,287.12213090001023,287.12213090001023,287.62186310000834,287.62186310000834,287.92148190000444,287.92148190000444,288.62364289999823,down,1,0.6956000000063796,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,67,1,135,0,288.63739290001104,,288.62681849999353,288.63739290001104,289.6364838000154,289.6364838000154,290.1361048000108,290.1361048000108,290.4358705000195,290.4358705000195,290.6871652000118,down,1,0.25024710001889616,None,-4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,68,0,136,1,290.7024870000023,,290.6886210000084,290.7024870000023,291.70162969999365,291.70162969999365,292.2012417000078,292.2012417000078,292.50098110002,292.50098110002,292.8855717999977,down,1,0.38157899997895584,None,1,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,68,1,137,0,292.90063139999984,,292.8879585000104,292.90063139999984,293.9009594999952,293.9009594999952,294.4161512000137,294.39952480001375,294.6992104999954,294.6992104999954,295.49974709999515,up,1,0.7969921000185423,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,69,0,138,1,295.51525699999183,,295.5008813000168,295.51525699999183,296.514445000008,296.514445000008,297.0139435000019,297.0139435000019,297.3136863000109,297.3136863000109,297.6985129000095,up,1,0.3708267999754753,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,69,1,139,0,297.7134510000178,,297.70131210002,297.7134510000178,298.71260050000274,298.71260050000274,299.2134383000084,299.2134383000084,299.51197730001877,299.5284115000104,299.9127235999913,up,1,0.3966787999961525,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,70,0,140,1,299.92804389999947,,299.9142560000182,299.92804389999947,300.92727139999624,300.92727139999624,301.4268379000132,301.4268379000132,301.7265291000076,301.7265291000076,302.1444024000084,down,0,0.41363920000731014,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,70,1,141,0,302.1596128999954,,302.1470002999995,302.1596128999954,303.15876489999937,303.15876489999937,303.6585301000159,303.6585301000159,303.9581615999923,303.9581615999923,304.24235350001254,down,1,0.2752510999853257,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,71,0,142,1,304.2580171000154,,304.2438609999954,304.2580171000154,305.25712290001684,305.25712290001684,305.75689129999955,305.75689129999955,306.05659190000733,306.05659190000733,306.34117860000697,up,0,0.2812394999782555,None,1,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,71,1,143,0,306.35634260001825,,306.34350039999117,306.35634260001825,307.35601760001737,307.35601760001737,307.87145299999975,307.85513899999205,308.1546809000138,308.1546809000138,308.34062319999794,up,1,0.17109950000303797,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,72,0,144,1,308.3545784000016,,308.3429836000141,308.3545784000016,309.3538109000074,309.3538109000074,309.8535128000076,309.8535128000076,310.1530969000014,310.1530969000014,310.4371398999938,up,1,0.27245879999827594,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,72,1,145,0,310.45285550001427,,310.43908430001466,310.45285550001427,311.4521095000091,311.4521095000091,311.951707500004,311.951707500004,312.2513816000137,312.2513816000137,312.65419970001676,down,1,0.3970446999883279,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,73,0,146,0,312.667551999999,,312.6581889000081,312.667551999999,313.66677870001877,313.66677870001877,314.16633480001474,314.16633480001474,314.4660983000067,314.4660983000067,314.7031527000072,down,1,0.21925720002036542,None,4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,73,1,147,1,314.71592119999696,,314.7072934000171,314.71592119999696,315.7150605999923,315.7150605999923,316.21455999999307,316.21455999999307,316.51433669999824,316.51433669999824,316.7987039000145,up,1,0.27233029998023994,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,74,0,148,1,316.8142405000108,,316.80009550001705,316.8142405000108,317.8133100999985,317.8133100999985,318.3129668000038,318.3129668000038,318.61267360000056,318.61267360000056,318.99748399999226,down,1,0.379654299991671,None,-2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,74,1,149,0,319.01231320001534,,319.00016130000586,319.01231320001534,320.01202439999906,320.01202439999906,320.51117559999693,320.51117559999693,320.8109320999938,320.8109320999938,321.07843950000824,up,0,0.25582540000323206,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,75,0,150,0,321.0941471999977,,321.0801700000011,321.0941471999977,322.093675000011,322.093675000011,322.5930226999917,322.5930226999917,322.8925991000142,322.8925991000142,323.1603718000115,up,0,0.2540822000009939,None,1,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,75,1,151,1,323.1757380000199,,323.16184899999644,323.1757380000199,324.1750214000058,324.1750214000058,324.6744983000099,324.6744983000099,324.97430339999846,324.97430339999846,325.2417878000124,up,1,0.2514845999830868,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,76,0,152,0,325.2572748000093,,325.24384890001966,325.2572748000093,326.2563596999971,326.2563596999971,326.75607299999683,326.75607299999683,327.05574840001645,327.05574840001645,327.54000520001864,down,1,0.46779809999861754,None,2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,76,1,153,1,327.5553418000054,,327.54208089999156,327.5553418000054,328.5545497999992,328.5545497999992,329.05411950001144,329.05411950001144,329.353783700004,329.353783700004,329.8878369000158,down,0,0.5217145000060555,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,77,0,154,1,329.90342149999924,,329.8896902000124,329.90342149999924,330.90247200001613,330.90247200001613,331.40230889999657,331.40230889999657,331.70195960000274,331.70195960000274,332.0361973000108,down,1,0.32513830001698807,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,77,1,155,0,332.0515197000059,,332.0379360000079,332.0515197000059,333.05094210000243,333.05094210000243,333.55053090001456,333.55053090001456,333.8502101000049,333.8502101000049,334.05088670001714,up,1,0.19858470000326633,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,78,0,156,0,334.06672750000143,,334.0523441999976,334.06672750000143,335.0660812999995,335.0660812999995,335.5660381000198,335.5660381000198,335.86542180000106,335.86542180000106,336.1161978000018,down,1,0.24980190000496805,None,1,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,78,1,157,1,336.1317287000129,,336.11757030000445,336.1317287000129,337.13100210000994,337.13100210000994,337.63051099999575,337.63051099999575,337.9302471000119,337.9302471000119,338.1819417999941,up,1,0.24363400001311675,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,79,0,158,0,338.1965845999948,,338.18393820000347,338.1965845999948,339.1960118999996,339.1960118999996,339.695661500009,339.695661500009,339.9952956000052,339.9952956000052,340.19768959999783,up,1,0.1914450000040233,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,79,1,159,1,340.21169029999874,,340.20050910001737,340.21169029999874,341.21108770000865,341.21108770000865,341.7106388999964,341.7106388999964,342.01023459999124,342.01023459999124,342.24508359999163,up,0,0.2267273000034038,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,80,0,160,0,342.2600476999942,,342.247358099994,342.2600476999942,343.2594747999974,343.2594747999974,343.7588301000069,343.7588301000069,344.0586742000014,344.0586742000014,344.42675630000303,up,1,0.3592091999889817,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,80,1,161,1,344.44146380000166,,344.428178800008,344.44146380000166,345.4406958000036,345.4406958000036,345.94026440000744,345.94026440000744,346.23998869999195,346.23998869999195,346.6917151999951,up,1,0.43431529999361373,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,81,0,162,1,346.70648320001783,,346.69420110000647,346.70648320001783,347.7056768000184,347.7222080999927,348.2053455999994,348.2053455999994,348.50491020001937,348.50491020001937,349.0719927000173,down,0,0.5528852999850642,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,81,1,163,0,349.0876707000134,,349.07350250001764,349.0876707000134,350.0866936999955,350.0866936999955,350.5863756000181,350.5863756000181,350.88613470000564,350.88613470000564,351.3870661999972,down,0,0.49830380000639707,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,82,0,164,0,351.4025737000047,,351.39259200001834,351.4025737000047,352.40188360001775,352.40188360001775,352.9014279000112,352.9014279000112,353.20109459999367,353.20109459999367,353.70156810001936,down,0,0.4924532999866642,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,82,1,165,1,353.71720840001944,,353.7030567000038,353.71720840001944,354.7165024999995,354.7165024999995,355.21627209999133,355.21627209999133,355.5159844000009,355.5159844000009,355.8502516000008,up,1,0.32854080002289265,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,83,0,166,1,355.8655060000019,,355.8557240999944,355.8655060000019,356.8648484000005,356.8648484000005,357.3642657000164,357.3642657000164,357.66413789999206,357.66413789999206,358.0478158000042,down,1,0.36702290002722293,None,2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,83,1,167,0,358.0637589000107,,358.04951340000844,358.0637589000107,359.0629733999958,359.0629733999958,359.56254310000804,359.56254310000804,359.8622529999993,359.8622529999993,360.11297350001405,up,1,0.23446820001117885,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,84,0,168,1,360.12856000001193,,360.11442060000263,360.12856000001193,361.1276317000156,361.1276317000156,361.62731320000603,361.62731320000603,361.9269088000001,361.9269088000001,362.21310910000466,up,0,0.2842582000012044,None,1,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,84,1,169,0,362.22685470001306,,362.21552230001544,362.22685470001306,363.2260588000063,363.2260588000063,363.72554350001155,363.72554350001155,364.0253479999956,364.0253479999956,364.3599957000115,up,1,0.3256139000004623,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,85,0,170,0,364.375024900015,,364.3616442999919,364.375024900015,365.3742028000124,365.3742028000124,365.8738466000068,365.8738466000068,366.1737138000026,366.1737138000026,366.59210520001943,down,1,0.41675669999676757,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,85,1,171,1,366.60668930000975,,366.59589580001193,366.60668930000975,367.60597619999317,367.60597619999317,368.10563110001385,368.10563110001385,368.4052317000169,368.4052317000169,368.67518419999396,up,1,0.2676002000225708,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,86,0,172,1,368.6884420000133,,368.6785938999965,368.6884420000133,369.6876813000126,369.70417969999835,370.18717670001206,370.18717670001206,370.4870198999997,370.4870198999997,370.8546017000044,down,1,0.36229250000906177,None,-4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,86,1,173,0,370.8697331000003,,370.85651879999205,370.8697331000003,371.869414899993,371.869414899993,372.36866259999806,372.36866259999806,372.6704597999924,372.6704597999924,372.936492000008,down,1,0.2542457999952603,None,4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,87,0,174,1,372.95159810001496,,372.9390847000177,372.95159810001496,373.9507198999927,373.9507198999927,374.45031430001836,374.45031430001836,374.7499180000159,374.7499180000159,375.0172573000018,down,1,0.25637420002021827,None,-5,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,87,1,175,0,375.0331614000024,,375.0186476999952,375.0331614000024,376.03232669999124,376.03232669999124,376.53195460001007,376.53195460001007,376.8315694000048,376.8315694000048,377.19918960001087,up,1,0.35946000000694767,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,88,0,176,0,377.2146166000166,,377.2010510000109,377.2146166000166,378.2135591999977,378.2135591999977,378.7134373000008,378.7134373000008,379.01292530001956,379.01292530001956,379.463840100012,up,1,0.43719250001595356,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,88,1,177,1,379.47938400000567,,379.46620450000046,379.47938400000567,380.4786928000103,380.4786928000103,380.9784348999965,380.9784348999965,381.2778878000099,381.2778878000099,381.49553010001546,up,1,0.2056072999839671,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,89,0,178,1,381.5108698999975,,381.49876700001187,381.5108698999975,382.5101250000007,382.5101250000007,383.00984959999914,383.00984959999914,383.30944380001165,383.30944380001165,383.52704300000914,up,0,0.2024206000205595,None,2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,89,1,179,0,383.5428031000192,,383.528999800008,383.5428031000192,384.541936900001,384.541936900001,385.041629400017,385.041629400017,385.3414250999922,385.3414250999922,385.6786614000157,down,0,0.33121720000053756,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,90,0,180,1,385.69096649999847,,385.68184510001447,385.69096649999847,386.6902102000022,386.6902102000022,387.1898717000149,387.1898717000149,387.4896185999969,387.4896185999969,387.7740541000094,up,1,0.27861860001576133,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,90,1,181,0,387.79019120000885,,387.7761140000075,387.79019120000885,388.7883994000149,388.80497560001095,389.28806449999684,389.28806449999684,389.5879178000032,389.5879178000032,389.8895800000173,down,1,0.299139099981403,None,3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,91,0,182,1,389.90407160000177,,389.891549699998,389.90407160000177,390.9031253000139,390.9031253000139,391.4029080000182,391.4029080000182,391.70257839999977,391.70257839999977,392.0208375999937,up,1,0.3062185999879148,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,91,1,183,0,392.0358538000146,,392.02343610001844,392.0358538000146,393.0351598999987,393.0351598999987,393.53471110001556,393.53471110001556,393.83431959999143,393.83431959999143,394.20191560001695,down,1,0.35663779999595135,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,92,0,184,1,394.21736909999163,,394.20322339999257,394.21736909999163,395.2165775000176,395.2331993000116,395.71613179999986,395.71613179999986,396.0158580999996,396.0158580999996,396.3829023000144,up,0,0.36020860000280663,None,4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,92,1,185,0,396.39883560000453,,396.38391480001155,396.39883560000453,397.3978150000039,397.3978150000039,397.89753620000556,397.89753620000556,398.19730739999795,398.19730739999795,398.59818749999977,up,1,0.3991421000100672,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,93,0,186,0,398.6136722000083,,398.60108730001957,398.6136722000083,399.61290209999424,399.61290209999424,400.1125561000081,400.1125561000081,400.4131834,400.4131834,400.88077129999874,down,0,0.4557494000182487,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,93,1,187,1,400.89493650000077,,400.8829038999975,400.89493650000077,401.8942134999961,401.8942134999961,402.39380130000063,402.39380130000063,402.6935604000173,402.6935604000173,403.51096179999877,down,1,0.8119388000050094,None,-4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,94,0,188,0,403.526328500011,,403.5133334000129,403.526328500011,404.5255484000081,404.5255484000081,405.0251448000199,405.0251448000199,405.3260025999916,405.3260025999916,405.76013830001466,down,1,0.4325415999919642,None,4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,94,1,189,1,405.7745072999969,,405.76300090001314,405.7745072999969,406.773683300009,406.773683300009,407.27344849999645,407.27344849999645,407.573063000018,407.573063000018,407.9235921000072,up,1,0.34533129999181256,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,95,0,190,0,407.9392410000146,,407.9252998000011,407.9392410000146,408.938400700019,408.938400700019,409.43805230001453,409.43805230001453,409.73770490000607,409.73770490000607,409.9720401999948,up,1,0.2204210000054445,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,95,1,191,1,409.98745580000104,,409.97325280000223,409.98745580000104,410.9866674999939,410.9866674999939,411.4863035000162,411.4863035000162,411.7860772999993,411.7860772999993,412.30315930000506,down,1,0.5106423000106588,None,2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,96,0,192,1,412.31917679999606,,412.30451350001385,412.31917679999606,413.3183804000146,413.3183804000146,413.81797120001283,413.81797120001283,414.12133809999796,414.12133809999796,414.58474700001534,down,1,0.4513662000244949,None,-4,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,96,1,193,0,414.60053580001113,,414.58908560001873,414.60053580001113,415.59977530001197,415.59977530001197,416.0993798999989,416.0993798999989,416.39910490001785,416.39910490001785,416.68302359999507,down,1,0.2713176000106614,None,-5,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,97,0,194,0,416.6991146999935,,416.684699800011,416.6991146999935,417.6980218999961,417.7148181000084,418.1976198000193,418.1976198000193,418.49742170001264,418.49742170001264,419.2487495999958,down,1,0.7426062000158709,None,2,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,97,1,195,1,419.2635140999919,,419.25187360000564,419.2635140999919,420.26266500001657,420.26266500001657,420.7622532999958,420.7622532999958,421.0618977000122,421.0618977000122,421.7321574999951,down,0,0.6641014999768231,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,98,0,196,0,421.7446878000046,,421.7362321999972,421.7446878000046,422.7437590000045,422.7437590000045,423.2435089999926,423.2435089999926,423.5432885000191,423.5432885000191,423.7103822999925,up,1,0.15858109999680892,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,98,1,197,1,423.7263009000162,,423.7120252000168,423.7263009000162,424.72535439999774,424.72535439999774,425.2250122000114,425.2250122000114,425.52487049999763,425.52487049999763,425.90984229999594,down,1,0.36814940001931973,None,-3,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
0,99,0,198,0,425.92448330001207,,425.91203599999426,425.92448330001207,426.9236108000041,426.9236108000041,427.42331750001176,427.42331750001176,427.7229662000027,427.7229662000027,427.9580152000126,up,1,0.22635429998626933,None,0,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
45,99,1,199,1,427.97278000001097,,427.9610777999915,427.97278000001097,428.9730910999933,428.9730910999933,429.4884168000135,429.4715819999983,429.7713159999985,429.7713159999985,429.98949040001025,down,1,0.21573940000962466,None,-5,Hirva,001,2023-11-27_23h17.06.690,Final_Project,2023.2.3,59.98685088342161,2023-11-27 23h17.20.401846 +0530,
